box_count,box_mask_accuracy,box_mask_f1,box_mask_iou,dataset,latency_ms,model,perturbation,round_index,sample,strength
2,0.9134979248046875,0.954772285758735,0.9134586394428013,zijinshan,253.82608500149217,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,64,2024_omap_2024_000027,kernel_3
1,0.2705535888671875,0.4221703814727071,0.26756398568988105,zijinshan,361.491425001077,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,65,2024_omap_2024_000049,kernel_3
2,0.9245338439941406,0.9607764218373599,0.9245136869739081,zijinshan,253.8726750008209,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,66,2024_omap_2024_000039,kernel_3
2,0.9723968505859375,0.9860041933262671,0.972394744472082,zijinshan,253.52566499896056,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,67,2024_omap_2024_000019,kernel_3
41,0.8375396728515625,0.13223847752557155,0.07080051491283573,zijinshan,2051.304443000845,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,1,2024_omap_2024_000005,kernel_5
1,0.11654281616210938,0.05632861619203234,0.028980524517305716,zijinshan,343.3353010004794,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,2,2024_omap_2024_000021,kernel_5
18,0.6436347961425781,0.28645845267829184,0.16717333357106562,zijinshan,1082.4309559993708,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,3,2024_omap_2024_000059,kernel_5
1,0.24713134765625,0.3918290119994823,0.24364885010558104,zijinshan,280.27737500087824,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,4,2024_omap_2024_000066,kernel_5
2,0.9158210754394531,0.9559357097072432,0.9155908487581714,zijinshan,305.6071160008287,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,5,2024_omap_2024_000017,kernel_5
2,0.6408233642578125,0.7804709722546048,0.6399773638004344,zijinshan,254.19833499836386,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,6,2024_omap_2024_000033,kernel_5
7,0.6918525695800781,0.8171696938833248,0.690859618372611,zijinshan,593.7250679999124,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,7,2024_omap_2024_000011,kernel_5
5,0.8859138488769531,0.9394118040319198,0.885746048846458,zijinshan,475.758393000433,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,8,2024_omap_2024_000054,kernel_5
1,0.47850799560546875,0.6455804499660374,0.4766473209500329,zijinshan,253.8126649997139,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,9,2024_omap_2024_000012,kernel_5
1,0.9314155578613281,0.964490064367807,0.9314155578613281,zijinshan,305.16750599963416,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,10,2024_omap_2024_000029,kernel_5
2,0.5760726928710938,0.7296620106159901,0.5743841534407745,zijinshan,305.83460600064427,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,11,2024_omap_2024_000025,kernel_5
2,0.9255409240722656,0.9612835785961801,0.9254533372034404,zijinshan,253.8793749990873,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,12,2024_omap_2024_000016,kernel_5
6,0.7689704895019531,0.3417995283275189,0.2061267827181208,zijinshan,519.1747059998306,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,13,2024_omap_2024_000058,kernel_5
1,0.9068450927734375,0.9510921158568093,0.9067451300871067,zijinshan,253.17442500090692,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,14,2024_omap_2024_000010,kernel_5
2,0.9526290893554688,0.9757366158655725,0.9526227638120018,zijinshan,254.1189650000888,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,15,2024_omap_2024_000014,kernel_5
2,0.9279289245605469,0.9625606138370961,0.9278234725570272,zijinshan,253.89955500031647,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,16,2024_omap_2024_000018,kernel_5
1,0.8891029357910156,0.9412447123070611,0.8890106365920145,zijinshan,253.28951499977848,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,17,2024_omap_2024_000047,kernel_5
2,0.5483245849609375,0.42289808451528,0.26814886239314656,zijinshan,408.18794799997704,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,18,2024_omap_2024_000001,kernel_5
18,0.8094863891601562,0.8895328004105305,0.801043741534539,zijinshan,1107.424195999556,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,19,2024_omap_2024_000045,kernel_5
2,0.9695167541503906,0.9845035051826283,0.9694799639457965,zijinshan,253.86027499916963,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,20,2024_omap_2024_000026,kernel_5
1,0.8359413146972656,0.9105383260076841,0.8357690295529444,zijinshan,253.31168500088097,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,21,2024_omap_2024_000003,kernel_5
2,0.9758148193359375,0.9877559848900356,0.9758081748527122,zijinshan,253.63124499926926,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,22,2024_omap_2024_000015,kernel_5
23,0.5896873474121094,0.34536568740224094,0.20872629364250297,zijinshan,1485.0067050010693,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,23,2024_omap_2024_000000,kernel_5
1,0.18836593627929688,0.3125369556015806,0.18521114085375429,zijinshan,254.6233549983299,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,24,2024_omap_2024_000062,kernel_5
1,0.9897346496582031,0.9948379943565141,0.9897290076335877,zijinshan,318.7633210000058,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,25,2024_omap_2024_000035,kernel_5
4,0.11639404296875,0.11997264541620759,0.06381430840551125,zijinshan,502.2879330008436,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,26,2024_omap_2024_000036,kernel_5
2,0.25377655029296875,0.3999558290338215,0.2499654923853197,zijinshan,394.2673229994398,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,27,2024_omap_2024_000061,kernel_5
2,0.6856651306152344,0.5543940860593016,0.3835029178512644,zijinshan,233.62805299984757,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,28,2024_omap_2024_000053,kernel_5
2,0.949798583984375,0.9742376013562454,0.9497692668832135,zijinshan,254.29798500044853,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,29,2024_omap_2024_000038,kernel_5
2,0.9431953430175781,0.9707452294744121,0.9431534905383068,zijinshan,305.517755999972,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,30,2024_omap_2024_000031,kernel_5
1,0.024627685546875,0.03738451460367897,0.01904831327473691,zijinshan,253.82415499916533,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,31,2024_omap_2024_000002,kernel_5
1,0.7805824279785156,0.8763327463766714,0.7798863440675048,zijinshan,305.00152700005856,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,32,2024_omap_2024_000051,kernel_5
18,0.7766990661621094,0.3570965722507166,0.2173570072465706,zijinshan,867.1188360003725,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,33,2024_omap_2024_000060,kernel_5
1,0.3120460510253906,0.4719200484909533,0.3088320398581968,zijinshan,316.9985309996264,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,34,2024_omap_2024_000056,kernel_5
6,0.5541038513183594,0.7122696894731012,0.5531202330569224,zijinshan,530.1309919996129,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,35,2024_omap_2024_000055,kernel_5
2,0.9707069396972656,0.9851347244242343,0.970704928164318,zijinshan,254.13984500119113,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,36,2024_omap_2024_000030,kernel_5
2,0.17519378662109375,0.12165774314893202,0.06476867711685526,zijinshan,317.2604619994672,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,37,2024_omap_2024_000009,kernel_5
41,0.7073593139648438,0.28882914619449335,0.16879036102804143,zijinshan,2025.491233000139,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,38,2024_omap_2024_000057,kernel_5
1,0.9358482360839844,0.9667824812500864,0.9357008216622124,zijinshan,253.6860649997834,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,39,2024_omap_2024_000044,kernel_5
2,0.5389595031738281,0.37911814114057035,0.23389622079387415,zijinshan,409.05998699963675,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,40,2024_omap_2024_000064,kernel_5
42,0.5354728698730469,0.47798521058836135,0.31404767806043127,zijinshan,1698.5987159987417,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,41,2024_omap_2024_000046,kernel_5
2,0.946136474609375,0.9722982994451812,0.946089997632847,zijinshan,253.91191500057175,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,42,2024_omap_2024_000013,kernel_5
14,0.8859443664550781,0.40944912994528826,0.257425988476058,zijinshan,562.5461089985038,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,43,2024_omap_2024_000065,kernel_5
24,0.5504302978515625,0.3968185726569218,0.2475194422097077,zijinshan,1185.5058370001643,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,44,2024_omap_2024_000050,kernel_5
2,0.28171539306640625,0.43637038500451997,0.27907528791962755,zijinshan,255.17904400112457,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,45,2024_omap_2024_000023,kernel_5
22,0.7368965148925781,0.29377131096343473,0.17217581256901435,zijinshan,1098.8430399993376,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,46,2024_omap_2024_000063,kernel_5
2,0.9678421020507812,0.9836316400591824,0.9677904968592869,zijinshan,255.0251449993084,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,47,2024_omap_2024_000028,kernel_5
1,0.9200782775878906,0.9582764931622519,0.9198952379131698,zijinshan,254.22977500056732,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,48,2024_omap_2024_000007,kernel_5
2,0.9878921508789062,0.9939078460953785,0.9878894713948857,zijinshan,318.0095520001487,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,49,2024_omap_2024_000043,kernel_5
2,0.9912872314453125,0.9956245546011142,0.9912872314453125,zijinshan,254.63211500027683,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,50,2024_omap_2024_000037,kernel_5
2,0.643707275390625,0.7820374596862646,0.6420866272987503,zijinshan,254.75365499914915,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,51,2024_omap_2024_000034,kernel_5
1,0.8835105895996094,0.938114683500694,0.883442561004004,zijinshan,254.64128500061634,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,52,2024_omap_2024_000041,kernel_5
2,0.5014839172363281,0.6660670252590425,0.4993257066670753,zijinshan,318.55600099879666,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,53,2024_omap_2024_000048,kernel_5
2,0.9882698059082031,0.9941003006448419,0.9882698059082031,zijinshan,254.8788849999255,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,54,2024_omap_2024_000042,kernel_5
2,0.9652786254882812,0.9823208583570946,0.9652559614922148,zijinshan,255.20822399994358,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,55,2024_omap_2024_000020,kernel_5
41,0.09423065185546875,0.16694617333155573,0.09107543428497056,zijinshan,1280.5810509998992,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,56,2024_omap_2024_000006,kernel_5
2,0.7120323181152344,0.8313339961793259,0.7113529387023138,zijinshan,254.97224500031734,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,57,2024_omap_2024_000032,kernel_5
2,0.41809844970703125,0.5874544972657793,0.4158835918054758,zijinshan,254.94083499870612,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,58,2024_omap_2024_000024,kernel_5
1,0.4962043762207031,0.661535898717308,0.49425001244586053,zijinshan,280.3518050004641,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,59,2024_omap_2024_000022,kernel_5
2,0.9913902282714844,0.9956765019701895,0.9913902282714844,zijinshan,254.7688049999124,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,60,2024_omap_2024_000040,kernel_5
20,0.3178367614746094,0.16049724664691825,0.0872503432540999,zijinshan,992.7977490006015,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,61,2024_omap_2024_000004,kernel_5
1,0.8523788452148438,0.9202550322293477,0.8522892532015192,zijinshan,318.07654200019897,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,62,2024_omap_2024_000008,kernel_5
1,0.4493598937988281,0.6170994448025507,0.44623558974162236,zijinshan,280.74889500021527,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,63,2024_omap_2024_000052,kernel_5
2,0.9118728637695312,0.9538757027855865,0.9118187057938874,zijinshan,255.34388399864838,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,64,2024_omap_2024_000027,kernel_5
1,0.2705535888671875,0.4221703814727071,0.26756398568988105,zijinshan,307.1065650001401,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,65,2024_omap_2024_000049,kernel_5
2,0.9226722717285156,0.9597681872761012,0.9226483708115988,zijinshan,256.0299650012894,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,66,2024_omap_2024_000039,kernel_5
2,0.9705619812011719,0.9850590802341138,0.9705580502767932,zijinshan,255.11529499999597,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,67,2024_omap_2024_000019,kernel_5
41,0.8226432800292969,0.05261334691798268,0.02701741168591997,zijinshan,1719.483057000616,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,1,2024_omap_2024_000005,kernel_7
1,0.9068183898925781,0.9510977824134597,0.9067554310275722,zijinshan,305.5990960001509,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,2,2024_omap_2024_000021,kernel_7
1,0.16902542114257812,0.28011989464604975,0.16287175703355278,zijinshan,331.08258600077534,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,3,2024_omap_2024_000059,kernel_7
38,0.7274818420410156,0.5961548245589241,0.42465852715675534,zijinshan,1716.2572289998934,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,4,2024_omap_2024_000066,kernel_7
